filename,folder,final_label,sitting_direction,cva_available,cva_angle,cva_label,tia_angle,tia_label,original_label,label_changed
IMG_1874_flip.jpg,output_augmented,GOOD,RIGHT,True,12.9,GOOD,9.5,GOOD,UNKNOWN,False
IMG_1875.jpg,output_augmented,GOOD,LEFT,True,9.3,GOOD,2.3,GOOD,UNKNOWN,False
IMG_1875_flip.jpg,output_augmented,GOOD,RIGHT,True,10.7,GOOD,2.8,GOOD,UNKNOWN,False
IMG_1876.jpg,output_augmented,GOOD,LEFT,True,7.9,GOOD,7.7,GOOD,UNKNOWN,False
IMG_1876_flip.jpg,output_augmented,GOOD,RIGHT,True,8.0,GOOD,4.4,GOOD,UNKNOWN,False
IMG_1877.jpg,output_augmented,GOOD,LEFT,True,7.0,GOOD,5.6,GOOD,UNKNOWN,False
IMG_1877_flip.jpg,output_augmented,GOOD,RIGHT,True,6.2,GOOD,3.0,GOOD,UNKNOWN,False
IMG_1878.jpg,output_augmented,GOOD,LEFT,True,9.2,GOOD,2.2,GOOD,UNKNOWN,False
IMG_1878_flip.jpg,output_augmented,GOOD,RIGHT,True,3.2,GOOD,2.8,GOOD,UNKNOWN,False
IMG_1879.jpg,output_augmented,GOOD,LEFT,True,2.2,GOOD,4.1,GOOD,UNKNOWN,False
IMG_1879_flip.jpg,output_augmented,GOOD,RIGHT,True,0.0,GOOD,2.4,GOOD,UNKNOWN,False
IMG_1880.jpg,output_augmented,GOOD,LEFT,True,13.3,GOOD,10.0,GOOD,UNKNOWN,False
IMG_1880_flip.jpg,output_augmented,GOOD,RIGHT,True,10.1,GOOD,8.9,GOOD,UNKNOWN,False
IMG_1881.jpg,output_augmented,GOOD,LEFT,True,13.8,GOOD,11.7,GOOD,UNKNOWN,False
IMG_1881_flip.jpg,output_augmented,GOOD,RIGHT,True,13.4,GOOD,7.2,GOOD,UNKNOWN,False
IMG_1882.jpg,output_augmented,GOOD,LEFT,True,9.4,GOOD,16.2,GOOD,UNKNOWN,False
IMG_1882_flip.jpg,output_augmented,GOOD,RIGHT,True,8.7,GOOD,15.2,GOOD,UNKNOWN,False
IMG_1883.jpg,output_augmented,GOOD,LEFT,True,7.2,GOOD,2.7,GOOD,UNKNOWN,False
IMG_1883_flip.jpg,output_augmented,GOOD,RIGHT,True,3.1,GOOD,1.3,GOOD,UNKNOWN,False
IMG_1884.jpg,output_augmented,GOOD,LEFT,True,8.8,GOOD,5.3,GOOD,UNKNOWN,False
IMG_1884_flip.jpg,output_augmented,GOOD,RIGHT,True,7.3,GOOD,2.1,GOOD,UNKNOWN,False
IMG_1885.jpg,output_augmented,BAD,LEFT,True,20.4,BAD,6.3,GOOD,UNKNOWN,False
IMG_1885_flip.jpg,output_augmented,BAD,RIGHT,True,26.4,BAD,3.9,GOOD,UNKNOWN,False
IMG_1886.jpg,output_augmented,BAD,LEFT,True,24.9,BAD,3.6,GOOD,UNKNOWN,False
IMG_1886_flip.jpg,output_augmented,BAD,RIGHT,True,24.9,BAD,1.9,GOOD,UNKNOWN,False
IMG_1887.jpg,output_augmented,BAD,LEFT,True,24.5,BAD,7.5,GOOD,UNKNOWN,False
IMG_1887_flip.jpg,output_augmented,BAD,RIGHT,True,24.2,BAD,6.2,GOOD,UNKNOWN,False
IMG_1888.jpg,output_augmented,GOOD,LEFT,True,17.3,GOOD,13.2,GOOD,UNKNOWN,False
IMG_1888_flip.jpg,output_augmented,GOOD,RIGHT,True,13.5,GOOD,11.4,GOOD,UNKNOWN,False
IMG_1889.jpg,output_augmented,BAD,LEFT,True,22.4,BAD,8.5,GOOD,UNKNOWN,False
IMG_1889_flip.jpg,output_augmented,BAD,RIGHT,True,22.5,BAD,11.7,GOOD,UNKNOWN,False
IMG_1890.jpg,output_augmented,BAD,LEFT,True,44.4,BAD,7.8,GOOD,UNKNOWN,False
IMG_1890_flip.jpg,output_augmented,BAD,RIGHT,True,41.8,BAD,7.0,GOOD,UNKNOWN,False
IMG_1891.jpg,output_augmented,BAD,LEFT,True,38.6,BAD,5.0,GOOD,UNKNOWN,False
IMG_1891_flip.jpg,output_augmented,BAD,RIGHT,True,40.2,BAD,3.9,GOOD,UNKNOWN,False
IMG_1892.jpg,output_augmented,BAD,LEFT,True,34.4,BAD,9.1,GOOD,UNKNOWN,False
IMG_1892_flip.jpg,output_augmented,BAD,RIGHT,True,34.7,BAD,10.2,GOOD,UNKNOWN,False
IMG_1893.jpg,output_augmented,BAD,LEFT,True,39.5,BAD,7.6,GOOD,UNKNOWN,False
IMG_1893_flip.jpg,output_augmented,BAD,RIGHT,True,38.8,BAD,5.8,GOOD,UNKNOWN,False
IMG_1894.jpg,output_augmented,BAD,LEFT,True,37.8,BAD,8.1,GOOD,UNKNOWN,False
IMG_1894_flip.jpg,output_augmented,BAD,RIGHT,True,32.5,BAD,4.0,GOOD,UNKNOWN,False
IMG_1895.jpg,output_augmented,BAD,LEFT,True,29.6,BAD,8.8,GOOD,UNKNOWN,False
IMG_1895_flip.jpg,output_augmented,BAD,RIGHT,True,26.5,BAD,7.3,GOOD,UNKNOWN,False
IMG_1896.jpg,output_augmented,BAD,LEFT,True,33.7,BAD,9.0,GOOD,UNKNOWN,False
IMG_1896_flip.jpg,output_augmented,BAD,RIGHT,True,27.7,BAD,7.8,GOOD,UNKNOWN,False
IMG_1897.jpg,output_augmented,BAD,LEFT,True,5.1,GOOD,24.0,BAD,UNKNOWN,False
IMG_1897_flip.jpg,output_augmented,BAD,RIGHT,True,0.6,GOOD,27.3,BAD,UNKNOWN,False
IMG_1898.jpg,output_augmented,BAD,LEFT,True,3.2,GOOD,29.5,BAD,UNKNOWN,False
IMG_1898_flip.jpg,output_augmented,BAD,RIGHT,True,4.7,GOOD,26.4,BAD,UNKNOWN,False
IMG_1899.jpg,output_augmented,BAD,LEFT,True,8.0,GOOD,30.7,BAD,UNKNOWN,False
IMG_1899_flip.jpg,output_augmented,BAD,RIGHT,True,4.7,GOOD,29.6,BAD,UNKNOWN,False
IMG_1900.jpg,output_augmented,BAD,LEFT,True,4.3,GOOD,23.5,BAD,UNKNOWN,False
IMG_1900_flip.jpg,output_augmented,BAD,RIGHT,True,4.2,GOOD,26.0,BAD,UNKNOWN,False
IMG_1901.jpg,output_augmented,BAD,LEFT,True,8.5,GOOD,27.8,BAD,UNKNOWN,False
IMG_1901_flip.jpg,output_augmented,BAD,RIGHT,True,0.7,GOOD,25.0,BAD,UNKNOWN,False
IMG_1902.jpg,output_augmented,BAD,LEFT,True,4.9,GOOD,21.4,BAD,UNKNOWN,False
IMG_1902_flip.jpg,output_augmented,BAD,RIGHT,True,0.8,GOOD,25.4,BAD,UNKNOWN,False
IMG_1903.jpg,output_augmented,BAD,LEFT,True,2.9,GOOD,30.0,BAD,UNKNOWN,False
IMG_1903_flip.jpg,output_augmented,BAD,RIGHT,True,1.0,GOOD,28.1,BAD,UNKNOWN,False
IMG_1904.jpg,output_augmented,BAD,LEFT,True,4.5,GOOD,33.7,BAD,UNKNOWN,False
IMG_1904_flip.jpg,output_augmented,BAD,RIGHT,True,2.9,GOOD,34.4,BAD,UNKNOWN,False
IMG_1905.jpg,output_augmented,BAD,LEFT,True,5.4,GOOD,31.4,BAD,UNKNOWN,False
IMG_1905_flip.jpg,output_augmented,BAD,RIGHT,True,3.4,GOOD,32.3,BAD,UNKNOWN,False
IMG_1906.jpg,output_augmented,BAD,LEFT,True,0.3,GOOD,23.9,BAD,UNKNOWN,False
IMG_1906_flip.jpg,output_augmented,BAD,RIGHT,True,3.7,GOOD,24.5,BAD,UNKNOWN,False
IMG_1908.jpg,output_augmented,GOOD,LEFT,True,9.9,GOOD,15.5,GOOD,UNKNOWN,False
IMG_1908_flip.jpg,output_augmented,GOOD,RIGHT,True,4.0,GOOD,13.9,GOOD,UNKNOWN,False
IMG_1909.jpg,output_augmented,GOOD,LEFT,True,7.8,GOOD,16.2,GOOD,UNKNOWN,False
IMG_1909_flip.jpg,output_augmented,GOOD,RIGHT,True,3.9,GOOD,16.4,GOOD,UNKNOWN,False
IMG_1910.jpg,output_augmented,GOOD,LEFT,True,4.1,GOOD,16.2,GOOD,UNKNOWN,False
IMG_1910_flip.jpg,output_augmented,GOOD,RIGHT,True,1.6,GOOD,11.4,GOOD,UNKNOWN,False
IMG_1911.jpg,output_augmented,GOOD,LEFT,True,1.0,GOOD,15.8,GOOD,UNKNOWN,False
IMG_1911_flip.jpg,output_augmented,GOOD,RIGHT,True,1.0,GOOD,13.0,GOOD,UNKNOWN,False
IMG_1912.jpg,output_augmented,GOOD,LEFT,True,1.0,GOOD,14.4,GOOD,UNKNOWN,False
IMG_1912_flip.jpg,output_augmented,GOOD,RIGHT,True,1.0,GOOD,13.6,GOOD,UNKNOWN,False
IMG_1913.jpg,output_augmented,GOOD,LEFT,True,9.6,GOOD,17.8,GOOD,UNKNOWN,False
IMG_1913_flip.jpg,output_augmented,GOOD,RIGHT,True,5.8,GOOD,13.8,GOOD,UNKNOWN,False
IMG_1914.jpg,output_augmented,GOOD,LEFT,True,14.3,GOOD,15.9,GOOD,UNKNOWN,False
IMG_1914_flip.jpg,output_augmented,GOOD,RIGHT,True,6.3,GOOD,13.2,GOOD,UNKNOWN,False
IMG_1915.jpg,output_augmented,GOOD,LEFT,True,18.9,GOOD,15.2,GOOD,UNKNOWN,False
IMG_1915_flip.jpg,output_augmented,GOOD,RIGHT,True,8.6,GOOD,12.3,GOOD,UNKNOWN,False
IMG_1916.jpg,output_augmented,GOOD,LEFT,True,5.6,GOOD,13.8,GOOD,UNKNOWN,False
IMG_1916_flip.jpg,output_augmented,GOOD,RIGHT,True,2.7,GOOD,12.3,GOOD,UNKNOWN,False
IMG_1917.jpg,output_augmented,GOOD,LEFT,True,4.6,GOOD,13.2,GOOD,UNKNOWN,False
IMG_1917_flip.jpg,output_augmented,GOOD,RIGHT,True,1.6,GOOD,13.5,GOOD,UNKNOWN,False
IMG_1918.jpg,output_augmented,GOOD,LEFT,True,6.6,GOOD,14.1,GOOD,UNKNOWN,False
IMG_1918_flip.jpg,output_augmented,GOOD,RIGHT,True,3.3,GOOD,11.7,GOOD,UNKNOWN,False
IMG_1919.jpg,output_augmented,GOOD,LEFT,True,7.9,GOOD,15.0,GOOD,UNKNOWN,False
IMG_1919_flip.jpg,output_augmented,GOOD,RIGHT,True,4.3,GOOD,14.7,GOOD,UNKNOWN,False
IMG_1920.jpg,output_augmented,GOOD,LEFT,True,7.7,GOOD,14.9,GOOD,UNKNOWN,False
IMG_1920_flip.jpg,output_augmented,GOOD,RIGHT,True,3.8,GOOD,11.9,GOOD,UNKNOWN,False
IMG_1921.jpg,output_augmented,GOOD,LEFT,True,5.3,GOOD,14.7,GOOD,UNKNOWN,False
IMG_1921_flip.jpg,output_augmented,GOOD,RIGHT,True,1.7,GOOD,14.6,GOOD,UNKNOWN,False
IMG_1922.jpg,output_augmented,GOOD,LEFT,True,11.6,GOOD,14.3,GOOD,UNKNOWN,False
IMG_1922_flip.jpg,output_augmented,GOOD,RIGHT,True,3.0,GOOD,11.5,GOOD,UNKNOWN,False
IMG_1923.jpg,output_augmented,GOOD,LEFT,True,12.1,GOOD,10.6,GOOD,UNKNOWN,False
IMG_1923_flip.jpg,output_augmented,GOOD,RIGHT,True,0.1,GOOD,12.9,GOOD,UNKNOWN,False
IMG_1924.jpg,output_augmented,GOOD,LEFT,True,3.6,GOOD,11.1,GOOD,UNKNOWN,False
IMG_1924_flip.jpg,output_augmented,GOOD,RIGHT,True,0.6,GOOD,13.2,GOOD,UNKNOWN,False
IMG_1925.jpg,output_augmented,GOOD,LEFT,True,9.1,GOOD,13.2,GOOD,UNKNOWN,False
IMG_1925_flip.jpg,output_augmented,GOOD,RIGHT,True,2.0,GOOD,13.7,GOOD,UNKNOWN,False
IMG_1926.jpg,output_augmented,GOOD,LEFT,True,11.9,GOOD,14.8,GOOD,UNKNOWN,False
IMG_1926_flip.jpg,output_augmented,GOOD,RIGHT,True,5.6,GOOD,12.5,GOOD,UNKNOWN,False
IMG_1927.jpg,output_augmented,GOOD,LEFT,True,4.1,GOOD,8.1,GOOD,UNKNOWN,False
IMG_1927_flip.jpg,output_augmented,GOOD,RIGHT,True,2.6,GOOD,6.9,GOOD,UNKNOWN,False
IMG_1928.jpg,output_augmented,GOOD,LEFT,True,4.0,GOOD,6.5,GOOD,UNKNOWN,False
IMG_1928_flip.jpg,output_augmented,GOOD,RIGHT,True,4.2,GOOD,7.7,GOOD,UNKNOWN,False
IMG_1929.jpg,output_augmented,GOOD,LEFT,True,3.1,GOOD,6.7,GOOD,UNKNOWN,False
IMG_1929_flip.jpg,output_augmented,GOOD,RIGHT,True,4.8,GOOD,3.8,GOOD,UNKNOWN,False
IMG_1930.jpg,output_augmented,GOOD,LEFT,True,1.2,GOOD,4.2,GOOD,UNKNOWN,False
IMG_1930_flip.jpg,output_augmented,GOOD,RIGHT,True,2.7,GOOD,4.4,GOOD,UNKNOWN,False
IMG_1931.jpg,output_augmented,GOOD,LEFT,True,0.8,GOOD,6.8,GOOD,UNKNOWN,False
IMG_1931_flip.jpg,output_augmented,GOOD,RIGHT,True,5.2,GOOD,6.4,GOOD,UNKNOWN,False
IMG_1932.jpg,output_augmented,GOOD,LEFT,True,1.5,GOOD,6.8,GOOD,UNKNOWN,False
IMG_1932_flip.jpg,output_augmented,GOOD,RIGHT,True,6.2,GOOD,6.7,GOOD,UNKNOWN,False
IMG_1933.jpg,output_augmented,GOOD,LEFT,True,0.5,GOOD,5.3,GOOD,UNKNOWN,False
IMG_1933_flip.jpg,output_augmented,GOOD,RIGHT,True,2.7,GOOD,7.0,GOOD,UNKNOWN,False
IMG_1934.jpg,output_augmented,GOOD,LEFT,True,6.4,GOOD,6.0,GOOD,UNKNOWN,False
IMG_1934_flip.jpg,output_augmented,GOOD,RIGHT,True,0.7,GOOD,3.2,GOOD,UNKNOWN,False
IMG_1935.jpg,output_augmented,GOOD,LEFT,True,6.7,GOOD,6.4,GOOD,UNKNOWN,False
IMG_1935_flip.jpg,output_augmented,GOOD,RIGHT,True,0.9,GOOD,6.0,GOOD,UNKNOWN,False
IMG_1936.jpg,output_augmented,GOOD,LEFT,True,14.8,GOOD,7.5,GOOD,UNKNOWN,False
IMG_1936_flip.jpg,output_augmented,GOOD,RIGHT,True,0.2,GOOD,5.5,GOOD,UNKNOWN,False
IMG_1937.jpg,output_augmented,GOOD,LEFT,True,12.5,GOOD,5.5,GOOD,UNKNOWN,False
IMG_1937_flip.jpg,output_augmented,GOOD,RIGHT,True,3.1,GOOD,4.9,GOOD,UNKNOWN,False
IMG_1938.jpg,output_augmented,GOOD,LEFT,True,13.5,GOOD,9.5,GOOD,UNKNOWN,False
IMG_1938_flip.jpg,output_augmented,GOOD,RIGHT,True,4.1,GOOD,9.6,GOOD,UNKNOWN,False
IMG_1939.jpg,output_augmented,GOOD,LEFT,True,6.2,GOOD,8.7,GOOD,UNKNOWN,False
IMG_1939_flip.jpg,output_augmented,GOOD,RIGHT,True,4.9,GOOD,7.2,GOOD,UNKNOWN,False
IMG_1940.jpg,output_augmented,GOOD,LEFT,True,7.6,GOOD,8.8,GOOD,UNKNOWN,False
IMG_1940_flip.jpg,output_augmented,GOOD,RIGHT,True,1.2,GOOD,5.3,GOOD,UNKNOWN,False
IMG_1941.jpg,output_augmented,GOOD,LEFT,True,7.4,GOOD,8.0,GOOD,UNKNOWN,False
IMG_1941_flip.jpg,output_augmented,GOOD,RIGHT,True,1.4,GOOD,6.0,GOOD,UNKNOWN,False
IMG_1942.jpg,output_augmented,GOOD,LEFT,True,6.3,GOOD,5.3,GOOD,UNKNOWN,False
IMG_1942_flip.jpg,output_augmented,GOOD,RIGHT,True,0.0,GOOD,5.3,GOOD,UNKNOWN,False
IMG_1943.jpg,output_augmented,GOOD,LEFT,True,5.6,GOOD,7.2,GOOD,UNKNOWN,False
IMG_1943_flip.jpg,output_augmented,GOOD,RIGHT,True,5.2,GOOD,3.9,GOOD,UNKNOWN,False
IMG_1944.jpg,output_augmented,BAD,LEFT,True,35.4,BAD,5.7,GOOD,UNKNOWN,False
IMG_1944_flip.jpg,output_augmented,BAD,RIGHT,True,28.0,BAD,9.0,GOOD,UNKNOWN,False
IMG_1945.jpg,output_augmented,BAD,LEFT,True,31.3,BAD,5.9,GOOD,UNKNOWN,False
IMG_1945_flip.jpg,output_augmented,BAD,RIGHT,True,27.8,BAD,9.5,GOOD,UNKNOWN,False
IMG_1946.jpg,output_augmented,BAD,LEFT,True,22.5,BAD,7.2,GOOD,UNKNOWN,False
IMG_1946_flip.jpg,output_augmented,GOOD,RIGHT,True,19.4,GOOD,8.4,GOOD,UNKNOWN,False
IMG_1947.jpg,output_augmented,GOOD,LEFT,True,14.9,GOOD,11.1,GOOD,UNKNOWN,False
IMG_1947_flip.jpg,output_augmented,GOOD,RIGHT,True,15.4,GOOD,13.1,GOOD,UNKNOWN,False
IMG_1948.jpg,output_augmented,GOOD,LEFT,True,15.5,GOOD,11.3,GOOD,UNKNOWN,False
IMG_1948_flip.jpg,output_augmented,GOOD,RIGHT,True,11.1,GOOD,14.3,GOOD,UNKNOWN,False
IMG_1949.jpg,output_augmented,GOOD,LEFT,True,18.5,GOOD,12.6,GOOD,UNKNOWN,False
IMG_1949_flip.jpg,output_augmented,GOOD,RIGHT,True,19.9,GOOD,15.2,GOOD,UNKNOWN,False
IMG_1950.jpg,output_augmented,BAD,LEFT,True,21.4,BAD,13.1,GOOD,UNKNOWN,False
IMG_1950_flip.jpg,output_augmented,BAD,RIGHT,True,22.2,BAD,16.0,GOOD,UNKNOWN,False
IMG_1951.jpg,output_augmented,BAD,LEFT,True,20.4,BAD,17.2,GOOD,UNKNOWN,False
IMG_1951_flip.jpg,output_augmented,GOOD,RIGHT,True,17.1,GOOD,19.8,GOOD,UNKNOWN,False
IMG_1952.jpg,output_augmented,BAD,LEFT,True,31.0,BAD,14.2,GOOD,UNKNOWN,False
IMG_1952_flip.jpg,output_augmented,BAD,RIGHT,True,31.9,BAD,15.8,GOOD,UNKNOWN,False
IMG_1953.jpg,output_augmented,BAD,LEFT,True,28.5,BAD,14.2,GOOD,UNKNOWN,False
IMG_1953_flip.jpg,output_augmented,BAD,RIGHT,True,27.1,BAD,16.6,GOOD,UNKNOWN,False
IMG_1954.jpg,output_augmented,BAD,LEFT,True,22.6,BAD,14.2,GOOD,UNKNOWN,False
IMG_1954_flip.jpg,output_augmented,BAD,RIGHT,True,20.8,BAD,17.1,GOOD,UNKNOWN,False
IMG_1955.jpg,output_augmented,GOOD,LEFT,True,19.7,GOOD,11.8,GOOD,UNKNOWN,False
IMG_1955_flip.jpg,output_augmented,BAD,RIGHT,True,21.1,BAD,13.9,GOOD,UNKNOWN,False
IMG_1956.jpg,output_augmented,BAD,LEFT,True,20.0,BAD,10.4,GOOD,UNKNOWN,False
IMG_1956_flip.jpg,output_augmented,GOOD,RIGHT,True,16.5,GOOD,12.5,GOOD,UNKNOWN,False
IMG_1957.jpg,output_augmented,GOOD,LEFT,True,12.5,GOOD,10.7,GOOD,UNKNOWN,False
IMG_1957_flip.jpg,output_augmented,GOOD,RIGHT,True,15.1,GOOD,10.9,GOOD,UNKNOWN,False
IMG_1958.jpg,output_augmented,GOOD,LEFT,True,11.6,GOOD,9.4,GOOD,UNKNOWN,False
IMG_1958_flip.jpg,output_augmented,GOOD,RIGHT,True,6.8,GOOD,10.5,GOOD,UNKNOWN,False
IMG_1959.jpg,output_augmented,GOOD,LEFT,True,9.7,GOOD,7.4,GOOD,UNKNOWN,False
IMG_1959_flip.jpg,output_augmented,GOOD,RIGHT,True,8.8,GOOD,7.8,GOOD,UNKNOWN,False
IMG_1960.jpg,output_augmented,GOOD,LEFT,True,14.0,GOOD,10.9,GOOD,UNKNOWN,False
IMG_1960_flip.jpg,output_augmented,GOOD,RIGHT,True,14.0,GOOD,12.7,GOOD,UNKNOWN,False
IMG_1961.jpg,output_augmented,GOOD,LEFT,True,16.7,GOOD,10.4,GOOD,UNKNOWN,False
IMG_1961_flip.jpg,output_augmented,GOOD,RIGHT,True,12.2,GOOD,11.6,GOOD,UNKNOWN,False
IMG_1962.jpg,output_augmented,GOOD,LEFT,True,19.2,GOOD,10.3,GOOD,UNKNOWN,False
IMG_1962_flip.jpg,output_augmented,GOOD,RIGHT,True,18.6,GOOD,12.6,GOOD,UNKNOWN,False
IMG_1963.jpg,output_augmented,BAD,LEFT,True,21.4,BAD,15.5,GOOD,UNKNOWN,False
IMG_1963_flip.jpg,output_augmented,BAD,RIGHT,True,22.6,BAD,16.7,GOOD,UNKNOWN,False
IMG_1964.jpg,output_augmented,BAD,LEFT,True,26.6,BAD,16.1,GOOD,UNKNOWN,False
IMG_1964_flip.jpg,output_augmented,BAD,RIGHT,True,26.0,BAD,15.7,GOOD,UNKNOWN,False
IMG_1965.jpg,output_augmented,BAD,LEFT,True,28.0,BAD,15.5,GOOD,UNKNOWN,False
IMG_1965_flip.jpg,output_augmented,BAD,RIGHT,True,30.3,BAD,16.5,GOOD,UNKNOWN,False
IMG_1966.jpg,output_augmented,BAD,LEFT,True,29.9,BAD,16.2,GOOD,UNKNOWN,False
IMG_1966_flip.jpg,output_augmented,BAD,RIGHT,True,31.0,BAD,15.6,GOOD,UNKNOWN,False
IMG_1967.jpg,output_augmented,BAD,LEFT,True,31.1,BAD,19.9,GOOD,UNKNOWN,False
IMG_1967_flip.jpg,output_augmented,BAD,RIGHT,True,33.0,BAD,17.8,GOOD,UNKNOWN,False
IMG_1968.jpg,output_augmented,BAD,LEFT,True,24.9,BAD,16.5,GOOD,UNKNOWN,False
IMG_1968_flip.jpg,output_augmented,BAD,RIGHT,True,28.4,BAD,16.9,GOOD,UNKNOWN,False
IMG_1969.jpg,output_augmented,BAD,LEFT,True,20.9,BAD,14.9,GOOD,UNKNOWN,False
IMG_1969_flip.jpg,output_augmented,GOOD,RIGHT,True,19.9,GOOD,15.3,GOOD,UNKNOWN,False
IMG_1970.jpg,output_augmented,BAD,LEFT,True,22.7,BAD,15.7,GOOD,UNKNOWN,False
IMG_1970_flip.jpg,output_augmented,GOOD,RIGHT,True,16.2,GOOD,17.3,GOOD,UNKNOWN,False
IMG_1971.jpg,output_augmented,GOOD,LEFT,True,18.9,GOOD,14.0,GOOD,UNKNOWN,False
IMG_1971_flip.jpg,output_augmented,GOOD,RIGHT,True,19.4,GOOD,15.0,GOOD,UNKNOWN,False
IMG_1972.jpg,output_augmented,GOOD,LEFT,True,14.0,GOOD,12.3,GOOD,UNKNOWN,False
IMG_1972_flip.jpg,output_augmented,GOOD,RIGHT,True,14.2,GOOD,18.2,GOOD,UNKNOWN,False
IMG_1973.jpg,output_augmented,GOOD,LEFT,True,13.0,GOOD,14.1,GOOD,UNKNOWN,False
IMG_1973_flip.jpg,output_augmented,GOOD,RIGHT,True,14.5,GOOD,15.0,GOOD,UNKNOWN,False
IMG_1974.jpg,output_augmented,GOOD,LEFT,True,14.1,GOOD,17.1,GOOD,UNKNOWN,False
IMG_1974_flip.jpg,output_augmented,GOOD,RIGHT,True,14.7,GOOD,15.3,GOOD,UNKNOWN,False
IMG_1975.jpg,output_augmented,GOOD,LEFT,True,12.0,GOOD,13.9,GOOD,UNKNOWN,False
IMG_1975_flip.jpg,output_augmented,GOOD,RIGHT,True,13.5,GOOD,16.6,GOOD,UNKNOWN,False
IMG_1976.jpg,output_augmented,GOOD,LEFT,True,17.3,GOOD,14.3,GOOD,UNKNOWN,False
IMG_1976_flip.jpg,output_augmented,GOOD,RIGHT,True,14.6,GOOD,17.5,GOOD,UNKNOWN,False
IMG_1977.jpg,output_augmented,BAD,LEFT,True,25.3,BAD,19.0,GOOD,UNKNOWN,False
IMG_1977_flip.jpg,output_augmented,BAD,RIGHT,True,28.8,BAD,19.2,GOOD,UNKNOWN,False
IMG_1978.jpg,output_augmented,BAD,LEFT,True,30.5,BAD,18.5,GOOD,UNKNOWN,False
IMG_1978_flip.jpg,output_augmented,BAD,RIGHT,True,31.5,BAD,18.8,GOOD,UNKNOWN,False
IMG_1979.jpg,output_augmented,BAD,LEFT,True,19.7,GOOD,29.9,BAD,UNKNOWN,False
IMG_1979_flip.jpg,output_augmented,BAD,RIGHT,True,22.6,BAD,28.4,BAD,UNKNOWN,False
IMG_1980.jpg,output_augmented,BAD,LEFT,True,19.4,GOOD,31.1,BAD,UNKNOWN,False
IMG_1980_flip.jpg,output_augmented,BAD,RIGHT,True,21.9,BAD,26.8,BAD,UNKNOWN,False
IMG_1981.jpg,output_augmented,BAD,LEFT,True,11.9,GOOD,26.6,BAD,UNKNOWN,False
IMG_1981_flip.jpg,output_augmented,BAD,RIGHT,True,18.5,GOOD,25.1,BAD,UNKNOWN,False
IMG_1982.jpg,output_augmented,BAD,LEFT,True,14.3,GOOD,30.3,BAD,UNKNOWN,False
IMG_1982_flip.jpg,output_augmented,BAD,RIGHT,True,17.9,GOOD,27.3,BAD,UNKNOWN,False
IMG_1983.jpg,output_augmented,BAD,LEFT,True,22.9,BAD,30.3,BAD,UNKNOWN,False
IMG_1983_flip.jpg,output_augmented,BAD,RIGHT,True,18.0,GOOD,28.3,BAD,UNKNOWN,False
IMG_1984.jpg,output_augmented,BAD,LEFT,True,13.8,GOOD,27.0,BAD,UNKNOWN,False
IMG_1984_flip.jpg,output_augmented,BAD,RIGHT,True,20.4,BAD,25.2,BAD,UNKNOWN,False
IMG_1985.jpg,output_augmented,BAD,LEFT,True,12.7,GOOD,25.9,BAD,UNKNOWN,False
IMG_1985_flip.jpg,output_augmented,BAD,RIGHT,True,20.7,BAD,27.4,BAD,UNKNOWN,False
IMG_1986.jpg,output_augmented,BAD,LEFT,True,11.6,GOOD,29.2,BAD,UNKNOWN,False
IMG_1986_flip.jpg,output_augmented,BAD,RIGHT,True,18.1,GOOD,24.8,BAD,UNKNOWN,False
IMG_1987.jpg,output_augmented,BAD,LEFT,True,9.3,GOOD,29.1,BAD,UNKNOWN,False
IMG_1987_flip.jpg,output_augmented,BAD,RIGHT,True,15.5,GOOD,34.7,BAD,UNKNOWN,False
IMG_1988.jpg,output_augmented,BAD,LEFT,True,8.8,GOOD,31.5,BAD,UNKNOWN,False
IMG_1988_flip.jpg,output_augmented,BAD,RIGHT,True,13.5,GOOD,33.9,BAD,UNKNOWN,False
IMG_1989.jpg,output_augmented,BAD,LEFT,True,7.9,GOOD,30.3,BAD,UNKNOWN,False
IMG_1989_flip.jpg,output_augmented,BAD,RIGHT,True,20.9,BAD,30.3,BAD,UNKNOWN,False
IMG_1990.jpg,output_augmented,BAD,LEFT,True,14.1,GOOD,32.8,BAD,UNKNOWN,False
IMG_1990_flip.jpg,output_augmented,BAD,RIGHT,True,15.6,GOOD,34.3,BAD,UNKNOWN,False
IMG_1991.jpg,output_augmented,BAD,LEFT,True,17.5,GOOD,24.2,BAD,UNKNOWN,False
IMG_1991_flip.jpg,output_augmented,BAD,RIGHT,True,14.4,GOOD,33.6,BAD,UNKNOWN,False
IMG_1992.jpg,output_augmented,BAD,LEFT,True,13.8,GOOD,32.0,BAD,UNKNOWN,False
IMG_1992_flip.jpg,output_augmented,BAD,RIGHT,True,13.7,GOOD,34.6,BAD,UNKNOWN,False
IMG_1993.jpg,output_augmented,BAD,LEFT,True,18.0,GOOD,34.7,BAD,UNKNOWN,False
IMG_1993_flip.jpg,output_augmented,BAD,RIGHT,True,18.8,GOOD,26.7,BAD,UNKNOWN,False
IMG_1994.jpg,output_augmented,BAD,LEFT,True,14.3,GOOD,32.2,BAD,UNKNOWN,False
IMG_1994_flip.jpg,output_augmented,BAD,RIGHT,True,16.4,GOOD,31.2,BAD,UNKNOWN,False
IMG_1995.jpg,output_augmented,BAD,LEFT,True,17.5,GOOD,35.9,BAD,UNKNOWN,False
